0.07247	0.88884	0.14430	0.04963	|六、应用场景
0.07703	0.77133	0.55814	0.02811	以批量、小额、标准化为特征的逾期债权，是 Recov Agent 并发优势最明显的土壤。方案可全维度覆盖以下场景：
0.10901	0.62953	0.01599	0.02507	目
0.39680	0.62396	0.01308	0.03071	Do
0.10027	0.55410	0.05674	0.02550	消费金融类
0.38660	0.55410	0.05674	0.02551	个人信贷类
0.67297	0.55400	0.05814	0.02539	生活服务类
0.10029	0.51253	0.22384	0.02507	逾期信用卡账单、消费分期（花呗/白条）、现金贷
0.38663	0.51253	0.22529	0.02507	银行无抵押个人信用贷、汽车金融分期、助贷小额个
0.67297	0.51253	0.22529	0.02507	逾期物业费、水电燃气通讯欠费、长租公寓/商铺租
0.09737	0.48455	0.04945	0.02254	/小额借款
0.38663	0.48468	0.01163	0.02228	贷
0.67297	0.48468	0.01308	0.02228	约
0.10017	0.24111	0.06710	0.02753	商业小额债权
0.38656	0.23901	0.05682	0.02616	知识产权类
0.67295	0.24219	0.05818	0.02537	其他场景化
0.10029	0.20056	0.22384	0.02228	供应链下游应收、电商平台违约处罚、标准化批量贸
0.38663	0.20056	0.22384	0.02228	图片/字体/音乐维权、专利/商标侵权、标准化小
0.67297	0.20056	0.21657	0.02228	教育培训分期、医疗美容分期、更多标准化违约债
0.10029	0.16992	0.03052	0.02228	易债杈
0.38663	0.17267	0.03052	0.01953	额索赔
0.67442	0.17267	0.02762	0.01953	权⋯..
