0.37355	0.94174	0.24128	0.03304	六、定价方案（灵活选择）
0.36773	0.90522	0.26308	0.02024	根据企业规模和需求，提供多种灵活的定价方案
0.49128	0.81455	0.04651	0.02198	专业版
0.18895	0.80000	0.04506	0.02000	基础版
0.76744	0.80000	0.04360	0.02000	企业版
0.46802	0.76000	0.09157	0.03130	¥8,999/月
0.16852	0.74871	0.08448	0.03168	¥2,999/月
0.73983	0.74696	0.09738	0.03304	¥19,999/月
0.09738	0.71091	0.13081	0.01818	< 每日1,000条线索挖掘
0.38953	0.71818	0.13663	0.01660	v 每日5,000条线索挖掘
0.67442	0.71091	0.14390	0.01818	＜ 每日10,000+条线索挖掘
0.09738	0.68000	0.08721	0.01826	< 基础邮件模板
0.38808	0.68348	0.09157	0.01652	v 高级邮件模板
0.67587	0.68000	0.09738	0.01826	< 定制化邮件模板
0.11363	0.64870	0.07096	0.01858	基本数据分析
0.38808	0.64870	0.09157	0.01676	＜ 深度数据分析
0.67587	0.64870	0.08576	0.01858	< 全面数据分析
0.09738	0.61818	0.08576	0.01660	× 高级对话跟进
0.38953	0.61455	0.09012	0.01676	v 智能对话跟进
0.67587	0.61818	0.08721	0.01660	v 高级对话跟进
0.09738	0.58522	0.07558	0.01842	× 多语言支持
0.38663	0.58000	0.08140	0.01652	× 多语言支持
0.67587	0.58696	0.07558	0.01668	< 多语言支持
0.18312	0.52898	0.05092	0.01659	免费试用
0.76596	0.52895	0.04512	0.01664	联系销售
0.48980	0.51624	0.04802	0.01662	立即购买
0.33140	0.30348	0.34012	0.03652	开启 AI 驱动的出海获客新时代
0.34012	0.25818	0.32122	0.02545	立即体验，让您的团队专注于真正的客户沟通与转化
0.39971	0.19818	0.07558	0.01660	免费试用14天
0.53050	0.19805	0.06835	0.01662	预约产品演示
