0.37355	0.92118	0.24128	0.04471	六、定价方案（灵活选择）
0.36773	0.87176	0.26308	0.02725	根据企业规模和需求，提供多种灵活的定价方案
0.49128	0.74824	0.04651	0.02763	专业版
0.18895	0.72906	0.04506	0.02741	基础版
0.76744	0.72906	0.04360	0.02741	企业版
0.46774	0.67299	0.09215	0.04565	¥8,999/月
0.16852	0.65959	0.08448	0.04288	¥2,999/月
0.73979	0.65738	0.09746	0.04485	¥19,999/月
0.38953	0.61765	0.13663	0.02275	v 每日 5,000 条线索挖掘
0.11224	0.60824	0.11596	0.02477	每日 1,000条线索挖掘
0.67442	0.60824	0.14390	0.02477	＜ 每日10,000+条线索挖掘
0.09738	0.56650	0.08721	0.02463	< 基础邮件模板
0.38808	0.57143	0.09157	0.02269	v 高级邮件模板
0.67587	0.56650	0.09738	0.02463	＜ 定制化邮件模板
0.09884	0.52463	0.08576	0.02243	＜ 基本数据分析
0.38808	0.52463	0.09157	0.02243	＜ 深度数据分析
0.67587	0.52463	0.08576	0.02243	< 全面数据分析
0.09738	0.48235	0.08576	0.02257	× 高级对话跟进
0.38953	0.47765	0.09012	0.02235	v 智能对话跟进
0.67587	0.48235	0.08721	0.02257	v 高级对话跟进
0.09587	0.43787	0.07716	0.02575	× 多语言支持
0.67587	0.44089	0.07558	0.02264	< 多语言支持
0.38660	0.42831	0.08145	0.02516	× 多语言支持
0.18312	0.36191	0.05092	0.02248	免费试用
0.76597	0.36194	0.04510	0.02242	联系销售
0.48979	0.34461	0.04803	0.02260	立即购买
0.32413	0.05647	0.34593	0.04706	开启 AI 驱动的出海获客新时代
0.34012	0.00235	0.32122	0.02720	立即体验，让您的团队专注于真正的客户沟通与转化
